gene	S16FT	S16P	S17FT	S17P	S18FT	S18P	S19FT	S19P	S20FT	S20P	S21FT	S21P	S22FT	S22P	S23FT	S23P
ENSG00000071054.16	636	2925	2015	1097	2933	1601	1514	2199	2004	1135	3190	3142	2089	2423	2919	3423
ENSG00000071073.12	146	2077	708	528	561	296	651	1770	649	590	927	629	790	1163	618	402
ENSG00000071082.10	38265	13550	30258	36816	12268	32263	41446	34990	19370	17355	13079	18499	10237	22196	12487	25980
ENSG00000071127.16	2482	4290	8949	7306	7002	7197	8001	4051	9169	4798	11967	6001	12085	4239	6319	9118
ENSG00000071189.21	227	1016	930	402	1373	691	580	335	884	681	1723	1252	1239	2486	1300	547
ENSG00000071203.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000071205.11	394	288	928	294	845	495	1314	429	1199	320	1560	343	1304	122	600	221
ENSG00000071242.11	357	1993	1431	1084	1406	307	1443	724	1180	418	2317	1962	1314	1651	1597	827
ENSG00000071243.15	79	300	425	397	571	658	314	234	618	417	497	455	639	787	518	164
ENSG00000071246.10	462	1631	1598	246	964	531	1341	2339	1139	1046	1201	1177	721	844	1057	1114
ENSG00000071282.11	941	370	1549	821	1335	695	1972	1020	1757	646	2579	720	3669	363	910	276
ENSG00000071462.11	1756	2233	2159	3997	1844	4479	2376	2463	1544	1781	1185	1919	1052	2453	1922	1486
ENSG00000071537.13	511	2447	2013	2328	3017	1523	1469	1456	1670	1665	4370	2152	3196	2412	2062	1489
ENSG00000071539.13	63	146	146	650	396	1588	188	388	98	159	76	252	29	171	175	46
ENSG00000071553.16	1533	5273	3087	4161	2182	2914	3345	6605	2276	3010	2034	2701	1895	2250	2605	3122
ENSG00000071564.14	392	1207	1566	1171	1049	2405	1048	1293	1191	638	946	1505	589	1678	980	1659
ENSG00000071575.11	246	2739	1896	110	1351	479	1222	1137	1249	2356	1632	6828	1256	8112	1502	4389
ENSG00000071626.16	1678	2263	3088	2747	2041	3069	2916	4428	2224	1712	2028	2962	1600	2213	2502	2298
ENSG00000071655.17	2637	1338	2127	793	680	1467	2859	7475	1416	419	1155	1015	733	662	958	3082
ENSG00000071677.1	1	0	2	2	0	3	2	0	0	1	0	0	0	0	0	0
ENSG00000071794.15	176	1495	987	985	1715	1908	503	601	1035	2203	1517	886	1061	1095	1131	582
ENSG00000071859.14	1831	1793	1994	3125	929	2655	3057	7350	1220	923	1335	925	1174	734	961	2476
ENSG00000071889.16	1268	930	1443	1801	964	1872	1700	2534	1111	720	1037	891	564	498	969	1541
ENSG00000071894.15	2811	3566	3450	2937	3964	9912	3150	3462	4173	4411	3285	3339	1338	2922	2697	2378
ENSG00000071909.18	6	56	47	8	37	5	18	2	91	928	9	35	3	128	39	5
ENSG00000071967.11	922	1335	6205	3747	8540	2308	4199	514	7107	2130	13343	3417	12048	2318	3363	4438
ENSG00000071991.8	16	3	121	0	52	8	80	5	121	4	107	0	180	0	41	1
ENSG00000071994.10	534	1264	1311	2046	1034	1278	1203	1085	984	684	946	1208	837	1640	1134	1106
ENSG00000072041.16	0	1	14	180	308	966	8	85	6	49	12	0	13	1	3	0
ENSG00000072042.12	763	1517	1883	1617	1236	1728	1764	2602	1100	537	1489	1223	1186	783	1203	1198
ENSG00000072062.13	536	2593	2440	1465	2265	3315	1782	2078	2333	1935	2698	2171	2360	1384	1608	1827
ENSG00000072071.16	1143	1116	2274	1312	1304	2564	2040	3001	2014	863	1449	1674	842	1289	1577	2350
ENSG00000072080.10	0	13	2	6	1	3	1	5	7	13	2	3	4	4	4	2
ENSG00000072110.13	1899	3781	10148	1818	7637	3986	7321	1928	9762	2995	15160	9185	15958	6430	6903	6332
ENSG00000072121.15	262	1266	901	396	1182	890	628	492	741	716	1208	981	923	975	932	586
ENSG00000072133.10	253	399	283	144	353	206	154	44	210	101	188	396	181	198	353	174
ENSG00000072134.15	970	1089	1741	448	1815	1153	1479	742	2325	1251	2330	2099	1895	1615	2032	1537
ENSG00000072135.12	2417	1321	2759	1270	2036	4175	2885	2570	1766	1479	1417	1782	1417	1709	2036	1584
ENSG00000072163.19	2679	896	4283	130	2182	759	6700	2067	3754	394	7291	692	4267	76	1554	519
ENSG00000072182.12	5	0	13	1	9	11	12	0	15	1	8	3	3	4	3	0
ENSG00000072195.14	1202	714	5575	90	4332	195	4400	417	5891	561	10288	699	6556	585	2750	7119
ENSG00000072201.13	68	320	152	124	218	30	150	166	175	668	73	270	63	757	247	136
ENSG00000072210.18	1065	675	2851	1427	2560	2424	2352	1348	2934	2145	3172	2771	2578	2756	2159	2586
ENSG00000072274.12	423	2213	1515	10049	3410	2623	1408	1635	2367	2410	3985	6094	2241	4103	3570	1383
ENSG00000072310.16	862	1168	1812	1229	1238	1327	1242	486	2373	713	1591	1595	1793	2595	2022	2418
ENSG00000072315.3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000072364.12	406	3888	1963	1722	2688	778	1147	899	2633	2933	3941	3051	3274	6199	2133	1357
ENSG00000072401.14	142	480	542	584	410	390	435	352	461	485	591	558	677	545	489	406
ENSG00000072415.8	283	707	672	775	857	906	479	327	520	778	823	850	595	953	676	667
ENSG00000072422.16	290	1452	721	341	1182	165	837	385	606	537	1526	889	901	429	1065	242
ENSG00000072501.17	426	1907	1707	1632	3024	2860	1336	3200	1842	1512	2512	2348	2362	2153	2748	1196
ENSG00000072506.12	1146	929	1720	2805	782	3120	1995	5781	915	817	963	977	714	850	923	4767
ENSG00000072518.20	421	1161	1152	1009	1108	1429	778	648	1113	1608	759	1229	778	1407	1343	963
ENSG00000072571.19	2	99	48	238	154	497	37	86	22	93	76	203	14	110	43	23
ENSG00000072609.17	158	773	719	618	699	773	518	717	480	459	613	642	631	546	631	635
ENSG00000072657.8	12	159	102	1	160	42	33	2	119	9	75	7	148	1	75	1
ENSG00000072682.18	617	1008	1405	1130	1185	337	1302	480	874	341	3482	1137	945	1102	1494	3260
ENSG00000072694.20	72	101	520	326	276	363	710	44	208	89	268	158	894	186	193	379
ENSG00000072736.18	245	635	909	348	949	652	629	387	780	976	992	708	861	854	876	717
ENSG00000072756.16	63	547	442	644	470	731	243	190	238	920	374	525	358	545	451	416
ENSG00000072778.19	6420	11405	15452	11359	7345	8195	13872	13649	10155	12814	11976	11549	7957	7804	8870	14323
ENSG00000072786.12	165	598	861	459	541	408	676	632	742	668	461	600	691	502	685	1373
ENSG00000072803.17	453	1441	1503	1130	1872	905	1290	774	1404	1702	1894	1874	1583	2298	2149	982
ENSG00000072818.11	249	45	580	61	143	213	447	72	270	59	76	80	155	57	245	181
ENSG00000072832.14	231	901	142	13	33	32	419	5055	107	200	537	1066	106	1297	12	205
ENSG00000072840.12	35	2224	577	115	1363	315	220	106	1447	697	1374	1011	1419	711	620	465
ENSG00000072849.10	740	1082	1224	854	1023	847	1256	1193	1112	567	1024	934	793	842	1039	1185
ENSG00000072858.10	87	50	170	14	293	67	80	48	139	127	50	32	126	65	347	18
ENSG00000072864.13	34	173	348	336	509	347	186	159	395	320	608	450	569	313	414	246
ENSG00000072952.18	1019	1505	3084	77	4006	76	3584	578	3097	373	8557	1971	9919	196	1714	395
ENSG00000072954.6	118	64	177	279	193	564	294	2252	199	123	143	98	61	108	107	104
ENSG00000072958.8	487	852	1382	748	871	1501	1317	1381	1048	531	1220	854	1114	495	845	1714
ENSG00000073008.14	286	3080	592	387	576	320	762	1133	826	2537	578	827	802	766	596	841
ENSG00000073050.11	442	772	824	525	541	760	817	941	719	562	920	924	512	1134	733	774
ENSG00000073060.15	664	5438	1329	1306	1068	1165	1421	2284	1021	1290	898	1368	717	710	1040	1008
ENSG00000073067.13	8	41	5	6	9	8	2	4	4	6	0	15	0	10	1	0
ENSG00000073111.13	169	341	544	1987	760	2550	535	1503	475	1043	327	818	165	852	538	492
ENSG00000073146.15	45	157	88	6	33	8	124	396	96	36	3	106	28	19	62	397
ENSG00000073150.13	245	145	126	146	81	95	210	206	101	292	9	103	3	37	121	216
ENSG00000073169.13	1061	763	1103	459	420	715	1328	1957	712	698	455	608	392	533	536	1039
ENSG00000073282.12	3	7	21	112	284	22	7	0	9	40	11	30	10	2	12	3
ENSG00000073331.17	270	807	785	915	980	658	538	99	660	1232	723	969	833	895	1665	711
ENSG00000073350.13	1317	2691	2157	2127	1496	2865	1852	2479	1016	830	120	2612	252	2664	2925	2032
ENSG00000073417.14	277	1937	1208	830	1191	317	817	771	1438	1214	1308	907	875	859	1088	390
ENSG00000073464.11	60	423	140	171	228	245	144	297	113	254	85	125	154	104	160	45
ENSG00000073536.17	516	555	549	374	333	452	616	468	381	396	328	699	272	1093	412	411
ENSG00000073578.16	1449	2110	2841	3489	2613	7461	2884	3413	2377	4115	1970	2178	2107	2056	2121	2564
ENSG00000073584.18	876	1490	1962	519	1714	1175	1550	1378	1830	835	2268	1890	1480	1933	1624	1563
ENSG00000073598.5	5	0	0	2	1	1	0	2	1	0	0	5	0	0	1	1
ENSG00000073605.18	389	426	1261	1742	737	1080	830	515	664	864	689	377	423	511	650	625
ENSG00000073614.12	362	1289	1002	886	1369	1539	795	535	894	1324	1265	1084	1125	1830	912	701
ENSG00000073670.13	73	269	134	10	107	79	112	134	275	51	189	85	58	29	154	47
ENSG00000073711.10	160	572	431	650	489	412	314	139	381	711	1004	337	340	339	367	192
ENSG00000073712.14	662	5738	3206	953	3127	830	2248	788	4684	1809	8817	1406	9072	600	1598	1041
ENSG00000073734.8	0	0	2	1	15	1	5	0	0	69	0	3	0	1	16	0
ENSG00000073737.16	8	16	50	3	103	71	55	4	63	319	70	29	69	140	75	7
ENSG00000073754.5	0	5	33	0	0	1	0	0	0	1	0	0	2	1	1	0
ENSG00000073756.11	60	29	646	41	764	16	334	86	1069	113	295	616	2586	107	1728	384
ENSG00000073792.15	627	612	870	3316	854	581	560	105	593	2576	269	1928	144	2379	1275	1168
ENSG00000073803.13	315	667	1037	2707	869	1169	533	578	795	1181	482	787	728	791	1104	1149
ENSG00000073849.14	499	2998	2329	3707	2675	1732	1489	201	2240	872	2594	5087	2629	5193	4083	4688
ENSG00000073861.2	14	9	29	5	26	26	29	2	14	3	4	5	34	4	33	19
ENSG00000073905.8	0	0	0	0	0	0	0	0	1	2	0	2	0	2	1	0
ENSG00000073910.19	381	878	1263	252	1738	315	966	956	1641	558	1646	866	2496	855	1407	566
ENSG00000073921.17	949	4468	3260	1824	4500	2458	2822	1647	3700	4066	4740	4567	5412	3621	3487	2222
ENSG00000073969.18	220	726	815	523	677	517	528	665	549	569	550	721	662	752	705	584
ENSG00000074047.21	36	559	333	4	325	86	180	264	418	185	508	441	372	139	208	515
ENSG00000074054.17	288	1829	1348	804	2151	1033	673	470	1711	1393	2229	1456	1888	1830	1668	654
ENSG00000074071.14	1873	698	1202	2684	484	1759	1560	1813	636	878	557	670	331	717	659	1617
ENSG00000074181.8	697	1216	2484	1235	4331	1530	2695	1753	2754	725	1988	1383	4632	1706	2717	202
ENSG00000074201.8	1049	1633	2303	4512	1537	3160	1782	1174	1348	2667	1402	2427	1053	2622	1466	1922
ENSG00000074211.13	121	394	728	1	551	1	410	378	1332	110	1011	73	355	54	696	63
ENSG00000074219.13	404	1222	1846	1043	936	1226	1243	514	1394	555	1649	846	1163	1326	1190	2189
ENSG00000074266.18	214	575	623	887	483	755	435	411	409	494	524	574	469	403	475	386
ENSG00000074276.10	16	10	45	1	66	20	61	162	10	24	1	15	1	9	169	4
ENSG00000074317.10	0	9	3	0	0	7	7	130	0	4	0	28	2	20	0	2
ENSG00000074319.12	589	1616	1577	1260	1300	2365	1773	1704	1382	1745	1277	1621	1311	1528	1456	1526
ENSG00000074356.16	497	3012	1811	601	2270	1020	1161	1209	1660	1539	1991	2440	1688	3539	2102	1059
ENSG00000074370.17	215	68	866	73	538	379	2398	32022	508	88	584	130	934	83	384	148
ENSG00000074410.13	491	1457	3274	2405	1446	50	1546	10	2144	345	3235	427	184	1293	1507	1564
ENSG00000074416.13	909	1869	1721	345	2906	417	2676	454	1953	1470	1571	4763	3262	1755	2987	298
ENSG00000074527.11	256	2025	1009	1426	1956	346	946	159	927	2489	761	1581	730	832	1851	561
ENSG00000074582.12	603	1076	1280	846	696	1218	1165	1007	757	877	757	982	529	793	857	986
ENSG00000074590.13	81	504	1072	53	1069	268	581	738	784	331	1310	392	834	291	605	350
ENSG00000074603.18	168	1220	885	557	1284	490	572	414	873	1186	1634	1098	1222	1807	1010	396
ENSG00000074621.13	268	466	448	417	485	156	329	160	305	623	426	665	373	865	535	258
ENSG00000074657.13	367	2449	1987	435	2695	1392	1107	661	2181	1543	4347	3005	2367	2993	2021	1102
ENSG00000074660.15	188	269	740	154	426	144	677	449	630	220	561	215	717	186	528	192
ENSG00000074695.5	577	5503	3474	2092	4528	3426	2056	1078	2437	3296	3265	6015	2503	7237	4938	2467
ENSG00000074696.12	545	2824	1842	1888	1982	1574	1363	2406	1452	2752	1700	2994	1338	3139	1969	1580
ENSG00000074706.13	112	206	133	46	243	31	141	79	103	78	393	247	80	135	180	13
ENSG00000074755.14	351	1501	1502	422	1766	535	925	873	1757	968	1912	1311	1824	1694	1604	857
ENSG00000074771.3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000074800.13	6710	13628	13744	18880	10079	45559	15904	14068	9417	23000	8738	25714	6619	14030	11467	46185
ENSG00000074803.17	0	4	14	240	6	8	2	2	5	62	0	0	0	3	2	0
ENSG00000074842.7	1944	966	1760	2109	765	1804	3001	5555	877	1410	1205	1198	734	1048	786	2451
ENSG00000074855.10	46	294	400	146	387	699	211	370	250	193	270	686	506	627	525	503
ENSG00000074935.13	133	1230	889	367	928	220	462	234	996	399	1585	654	1100	933	935	232
ENSG00000074964.16	259	1295	1472	194	1225	256	1151	1635	1374	1000	1047	563	1901	622	839	669
ENSG00000074966.10	30	67	92	85	90	56	37	34	53	82	29	67	17	319	68	49
ENSG00000075035.9	78	5	241	2	197	1	436	4	155	238	661	8	248	2	96	14
ENSG00000075043.18	4	829	24	0	1	3	0	2	17	1	0	11	1	680	2	0
ENSG00000075073.14	271	8	774	66	301	58	981	267	534	15	5461	12	69	7	167	1
ENSG00000075089.9	155	566	684	748	624	678	502	418	588	787	626	711	708	611	611	399
ENSG00000075131.9	50	107	179	311	99	123	120	188	114	63	86	192	112	300	109	79
ENSG00000075142.13	2168	1350	2449	2969	2485	2587	3302	1562	1709	1423	1607	2603	1915	2512	2900	2808
ENSG00000075151.20	471	3332	1862	861	2932	1956	1058	795	1224	3051	2348	3109	2144	2210	3057	1435
ENSG00000075188.8	215	412	581	1262	459	846	475	440	366	499	378	451	295	405	445	446
ENSG00000075213.10	37	252	430	2289	290	152	130	18	197	2330	94	2825	602	3054	179	698
ENSG00000075218.18	3	68	29	229	152	516	77	546	25	50	78	106	7	49	43	48
ENSG00000075223.13	522	4369	811	275	2490	353	763	204	1405	1841	5461	2900	1414	1429	977	2703
ENSG00000075234.16	371	930	778	216	495	389	680	826	666	993	523	748	437	513	670	764
ENSG00000075239.13	822	1119	1619	2361	1274	1653	1910	2408	1492	928	2188	810	2058	498	1048	1223
ENSG00000075240.16	244	997	898	759	773	539	586	672	683	1027	460	818	484	1317	1066	648
ENSG00000075275.16	679	1288	1900	1514	3519	3973	1451	233	1162	4161	213	3946	354	8696	4273	1088
ENSG00000075290.7	0	2	1	2	0	2	0	1	3	4	0	9	0	1	9	0
ENSG00000075292.18	1824	4856	3909	2417	3811	3518	3029	2029	3598	4665	4062	3623	3458	4036	3525	2316
ENSG00000075303.12	140	560	423	425	642	367	272	376	387	522	516	667	535	898	509	192
ENSG00000075336.11	187	481	618	410	517	789	575	610	396	331	525	493	495	454	415	499
ENSG00000075340.22	7	106	593	11	254	510	98	977	105	122	152	284	153	987	292	1037
ENSG00000075388.3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000075391.16	80	886	678	230	1307	373	484	262	581	944	1207	1132	2003	1155	950	369
ENSG00000075399.13	392	1016	781	373	368	323	754	414	592	405	412	576	296	428	773	1390
ENSG00000075407.18	199	909	796	557	1040	641	457	411	774	939	1009	765	728	814	860	400
ENSG00000075413.17	992	2200	3092	3030	2474	2185	2191	1468	2475	2444	2292	1996	2147	2207	2348	1820
ENSG00000075415.12	5865	5845	9197	15775	6164	12809	10801	18089	7682	6461	8751	7691	7492	8365	6149	9627
ENSG00000075420.12	293	5595	1044	1671	1782	897	829	681	866	1209	2430	2251	1915	1436	1355	915
ENSG00000075426.11	641	6334	3251	3541	6163	3399	2416	962	13251	4765	2813	6319	22455	3014	7313	8656
ENSG00000075429.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000075461.5	105	285	117	1	280	122	242	240	136	1976	51	1257	29	1355	330	323
ENSG00000075539.13	225	2506	1024	976	1150	641	608	483	868	1244	1175	1224	1169	1648	1022	1332
ENSG00000075568.16	513	1917	1454	656	2425	1058	1052	833	1431	1956	2020	2270	1503	2143	2090	930
ENSG00000075618.17	317	1702	958	315	499	545	1014	1250	707	566	759	1534	695	1299	487	3284
ENSG00000075624.13	37093	54266	125429	63426	59505	47227	135641	57668	127369	57563	143576	53261	134547	40222	69710	112118
ENSG00000075643.5	69	124	219	181	226	348	103	87	260	107	77	200	92	77	205	154
ENSG00000075651.15	188	2052	485	414	780	101	344	415	569	1034	1257	750	952	276	529	401
ENSG00000075673.11	0	0	1	0	4	6	0	1	3	125	0	1	1	7	1	2
ENSG00000075702.16	91	110	88	484	184	809	430	4854	105	106	104	155	9	58	73	61
ENSG00000075711.20	435	1320	1132	2421	1896	1395	842	813	1096	2037	1572	1762	1407	1703	1398	1171
ENSG00000075785.12	1685	4083	4746	5431	4398	4947	4221	2923	4125	5827	5007	4673	4837	3623	4247	4882
ENSG00000075790.10	398	909	1166	937	1441	819	1064	644	1101	634	2168	722	1792	753	922	766
ENSG00000075826.16	522	1012	939	71	756	259	840	1117	902	365	1222	755	574	438	802	851
ENSG00000075856.11	513	1461	1487	1310	1509	1953	1040	919	1241	1627	1292	1393	1219	1557	1557	943
ENSG00000075884.12	105	31	209	54	162	93	275	81	188	32	171	45	426	42	111	95
ENSG00000075886.10	61	0	53	3	16	1	704	0	22	3	65	1	0	0	44	0
ENSG00000075891.21	339	596	1322	0	339	1	390	7	862	2	0	3288	37	4313	1177	233
ENSG00000075914.12	761	715	841	1496	546	1518	926	716	638	878	497	700	447	829	515	892
ENSG00000075945.12	563	885	1091	461	1099	553	918	561	942	698	1071	1015	1138	697	1215	956
ENSG00000075975.15	188	766	816	1013	893	955	628	394	785	1676	1025	746	828	830	755	661
ENSG00000076003.4	225	432	748	781	823	1932	661	2035	616	534	685	675	802	724	384	595
ENSG00000076043.9	423	1011	1113	1336	850	1084	1191	760	741	945	1437	988	1192	760	709	1317
ENSG00000076053.10	220	551	671	1089	730	962	559	385	800	793	698	972	922	1038	907	667
ENSG00000076067.11	516	1980	1946	898	2130	655	1484	621	2395	1902	2407	1840	2342	2097	1547	1473
ENSG00000076108.11	652	3887	2677	1643	4216	1576	1517	1201	2806	5582	3166	4102	2752	4633	3822	1377
ENSG00000076201.14	681	1664	1600	1634	1414	1891	1428	1041	1383	1854	1268	1653	995	1143	1461	1593
ENSG00000076242.14	350	798	1093	862	776	839	744	678	738	522	962	854	920	880	761	964
ENSG00000076248.10	232	857	902	1655	818	1915	639	1314	640	1239	501	899	387	1042	558	1291
ENSG00000076258.9	39	204	167	96	232	67	111	19	124	105	225	178	166	126	178	196
ENSG00000076321.10	49	450	465	221	614	182	231	97	552	399	1010	541	953	619	434	295
ENSG00000076344.15	155	13	436	157	338	15	612	488	154	193	858	111	592	130	264	1375
ENSG00000076351.12	433	968	801	268	1342	342	662	297	587	322	433	899	752	873	1414	515
ENSG00000076356.6	174	1021	922	191	895	246	632	1759	977	796	1388	840	1218	934	617	1583
ENSG00000076382.16	98	483	216	1097	380	1271	213	1238	187	272	166	393	103	228	177	154
ENSG00000076513.16	442	1595	1245	1527	1437	1411	954	1140	1178	2361	1346	1037	1896	979	1307	685
ENSG00000076554.15	495	1737	1174	1995	1126	2184	791	2317	860	3468	368	937	189	1837	901	454
ENSG00000076555.15	845	1373	1466	390	1814	434	1425	1439	2203	1196	2830	753	2276	505	1546	703
ENSG00000076604.14	632	1322	1066	1362	978	2208	1060	1496	1437	2416	152	2544	567	1886	2033	2376
ENSG00000076641.4	64	654	192	53	240	105	125	176	176	469	335	611	401	738	182	269
ENSG00000076650.6	158	759	368	269	324	351	319	710	369	678	325	292	406	354	294	281
ENSG00000076662.9	236	94	487	647	288	1200	503	164	453	118	188	166	181	181	181	274
ENSG00000076685.18	722	2558	2211	1259	2752	1248	1618	738	2120	2694	1984	4532	1961	3100	2561	1176
ENSG00000076706.15	904	1060	5767	1464	9070	1203	7342	2543	9005	826	9689	1199	17121	357	3267	804
ENSG00000076716.8	256	588	870	440	1173	590	750	191	1338	970	1873	370	1850	188	693	777
ENSG00000076770.14	230	1472	511	234	997	860	595	276	414	1460	867	986	367	1039	583	248
ENSG00000076826.9	715	426	668	521	488	2325	629	2664	236	936	6	543	12	902	678	759
ENSG00000076864.19	135	1528	783	267	303	990	487	906	436	2993	22	1542	42	1038	614	547
ENSG00000076924.11	2244	975	1956	1042	1339	4163	2255	2344	1891	2075	1365	1363	1027	1628	1473	1678
ENSG00000076928.17	991	2448	3824	846	2068	1925	3132	1821	2713	2187	2354	2486	2395	1955	2547	2545
ENSG00000076944.15	1364	355	944	1133	662	3432	1407	2858	562	1354	68	898	144	785	919	2692
ENSG00000076984.17	837	736	1256	601	1094	2180	1138	1495	1102	1354	1063	1149	681	1045	890	882
ENSG00000077009.13	4	0	6	0	2	0	15	43	4	0	3	0	0	0	4	1
ENSG00000077044.10	190	786	790	225	979	929	543	904	1008	743	923	748	1036	1021	640	466
ENSG00000077063.10	117	1096	530	585	787	584	307	12	673	636	1514	553	450	1160	493	796
ENSG00000077080.9	0	0	0	0	0	0	61	1227	2	0	0	0	0	0	0	0
ENSG00000077092.18	22	59	300	136	316	110	155	26	247	890	351	49	236	58	168	57
ENSG00000077097.14	969	3510	3935	4690	4545	4948	2359	1970	3221	3260	3789	4557	3330	5647	4048	2487
ENSG00000077147.14	1847	5992	4951	2960	5152	2353	3735	2759	4585	5461	6646	5708	5396	6584	4474	3550
ENSG00000077150.18	640	1539	1926	1212	835	1176	1360	489	2639	2006	923	1557	1302	1451	1534	1387
ENSG00000077152.9	31	71	110	672	162	894	163	907	40	85	99	142	40	81	75	114
ENSG00000077157.21	2008	2824	9275	235	14627	484	7531	998	12874	2248	38742	1590	29645	741	4614	428
ENSG00000077232.16	1379	3187	3312	2670	5893	5369	2642	2327	2041	4034	3638	4017	2777	3025	4983	1473
ENSG00000077235.17	1151	3144	2702	1699	2009	1177	1990	1666	2381	1687	2708	2494	1878	2035	2884	2575
ENSG00000077238.13	369	1588	2033	557	1635	238	1655	492	3419	673	3217	1851	3959	1236	2793	6886
ENSG00000077254.14	539	2330	1599	713	2250	1577	1168	1096	1611	1983	2031	1980	1928	1844	1941	1137
ENSG00000077264.14	64	38	404	7	170	3	191	38	325	37	530	119	154	133	287	374
ENSG00000077274.8	14	8	190	0	169	0	119	6	197	71	1007	27	88	4	83	162
ENSG00000077279.17	0	7	1	0	2	0	0	3	2	1	34	1	1	0	8	1
ENSG00000077312.8	1923	1014	1551	1680	899	2229	1940	2116	1180	1216	1003	1174	590	1364	943	1448
ENSG00000077327.15	418	0	321	1	1029	85	933	126	117	250	5	308	13	1	3309	0
ENSG00000077348.8	543	273	452	434	197	638	600	699	297	849	189	374	122	340	274	392
ENSG00000077380.15	735	2054	2561	1842	2400	1634	1620	1074	2135	1990	3596	2423	3134	2387	2112	1682
ENSG00000077420.15	98	299	302	88	196	135	323	35	174	77	155	91	315	129	384	197
ENSG00000077454.15	23	342	334	156	315	216	141	107	396	631	214	498	260	649	427	181
ENSG00000077458.12	202	655	574	556	966	640	359	313	632	564	857	778	594	818	687	235
ENSG00000077463.14	492	296	647	356	188	362	730	1322	352	193	227	438	201	457	302	739
ENSG00000077498.8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077514.8	232	521	628	428	843	817	526	458	574	568	660	748	592	751	937	263
ENSG00000077522.12	29	25	79	9	111	1	122	176	95	37	85	15	156	1	56	12
ENSG00000077549.17	1895	5150	6228	2410	3929	4970	6402	3902	4760	3238	6252	4847	5464	2417	3548	5854
ENSG00000077585.13	117	409	427	1414	209	104	252	304	194	336	200	419	290	344	245	469
ENSG00000077616.10	82	400	679	130	276	3	113	36	272	163	428	188	163	60	137	18
ENSG00000077684.15	833	1297	1391	839	1201	789	1454	1330	1221	1635	727	987	1113	1796	1562	672
ENSG00000077713.18	21	224	376	106	436	520	168	123	382	426	515	119	572	73	285	382
ENSG00000077721.15	318	1158	1598	1266	1680	1550	1409	1278	1446	1014	2050	1364	1679	1013	1444	1433
ENSG00000077782.19	1480	12690	6556	275	3909	588	4324	698	7257	1424	9892	3631	7619	2621	3054	3915
ENSG00000077800.11	4	2	0	2	8	5	31	39	0	1	1	2	0	1	21	0
ENSG00000077935.16	1	133	3	5	34	160	5	143	10	238	6	18	0	3	8	4
ENSG00000077942.18	13846	29839	24176	284	14848	1308	29831	1720	19265	2089	32233	9113	20960	4706	10718	2124
ENSG00000077943.7	143	259	350	27	2315	25	1080	50	807	190	518	59	9254	39	603	188
ENSG00000077984.5	34	13	141	51	72	72	134	15	89	15	19	43	107	19	63	57
ENSG00000078018.19	35	393	121	62	521	101	202	609	190	804	217	311	450	735	123	243
ENSG00000078043.15	330	1055	899	522	1063	1661	680	771	762	691	1042	971	712	1027	724	841
ENSG00000078053.16	120	90	204	4	422	7	144	30	196	117	415	289	147	35	123	6
ENSG00000078061.12	1835	1331	2398	1860	1456	2283	2722	3084	2228	1881	1517	1703	1349	1329	1766	2921
ENSG00000078070.12	584	1136	1146	1568	887	1336	832	626	937	1011	835	931	578	897	723	667
ENSG00000078081.7	9	34	125	1140	133	400	77	510	94	232	3	61	12	40	64	164
ENSG00000078098.13	128	11	743	36	268	10	383	63	388	49	1481	259	470	145	148	248
ENSG00000078114.18	51	298	76	49	209	195	141	1584	55	351	162	229	57	350	292	738
ENSG00000078124.11	335	812	585	237	715	425	778	556	511	363	706	375	834	458	509	286
ENSG00000078140.13	575	1617	1775	1976	2151	2592	1455	1357	1766	2101	2186	1932	2065	2295	1572	1340
ENSG00000078142.11	330	1211	1102	413	1298	1067	797	755	913	703	1308	1221	1125	1581	1092	752
ENSG00000078177.13	41	715	229	118	400	356	191	196	224	405	508	318	263	336	301	113
ENSG00000078237.6	20	239	254	377	125	235	177	101	129	80	82	145	204	151	133	398
ENSG00000078246.16	227	778	1047	600	1211	578	779	278	1271	937	1194	1121	1046	763	1331	498
ENSG00000078269.13	249	764	692	181	904	409	632	1383	682	640	961	2178	1000	1860	866	652
ENSG00000078295.16	164	87	158	1	179	1	219	436	166	36	193	38	148	26	257	1
ENSG00000078304.19	669	1777	2714	4752	3282	3304	1889	1320	2756	2743	4055	2315	3006	2967	2790	1604
ENSG00000078319.8	53	89	132	328	129	234	109	86	92	139	106	129	78	169	78	118
ENSG00000078328.19	3	77	19	10	20	3	35	133	61	93	9	46	5	32	49	178
ENSG00000078369.17	2015	5984	6235	7081	7535	8181	5901	6306	7472	6047	8880	7757	8209	7279	6018	6905
ENSG00000078399.16	15	8	200	14	41	8	90	196	111	2	1626	4	67	3	9	6
ENSG00000078401.6	42	90	482	73	2454	12266	369	135	288	201	230	112	244	58	557	29
ENSG00000078403.16	86	1471	1135	447	1768	1205	541	296	1364	1357	1963	883	1622	930	1148	406
ENSG00000078487.17	420	193	415	594	306	435	412	540	404	217	225	255	154	446	310	276
