gene	S16FT	S16P	S17FT	S17P	S18FT	S18P	S19FT	S19P	S20FT	S20P	S21FT	S21P	S22FT	S22P	S23FT	S23P
ENSG00000279167.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279168.1	2	0	0	0	1	1	7	7	0	10	0	0	5	2	3	0
ENSG00000279169.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279170.1	3	4	12	0	4	0	11	3	12	1	1	0	3	1	8	10
ENSG00000279171.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279172.1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000279173.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279174.1	3	0	1	0	2	1	0	0	0	0	0	1	0	0	4	1
ENSG00000279175.1	18	31	16	17	17	25	20	24	8	29	16	19	16	22	7	11
ENSG00000279176.1	0	0	1	0	0	1	0	1	3	1	0	0	0	0	0	1
ENSG00000279177.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279179.1	5	10	6	4	7	17	12	7	22	29	6	12	7	8	19	6
ENSG00000279180.1	0	0	0	0	1	0	0	1	0	1	1	0	0	2	0	0
ENSG00000279181.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279182.1	0	0	0	1	1	1	0	0	2	1	0	3	0	0	1	1
ENSG00000279183.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279184.1	46	261	69	55	164	64	45	58	49	142	71	97	54	264	100	35
ENSG00000279186.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279187.1	1	2	5	4	4	8	2	12	3	6	6	1	0	1	3	1
ENSG00000279189.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000279190.1	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	2
ENSG00000279191.1	10	11	11	17	6	12	15	32	10	6	4	25	10	19	7	22
ENSG00000279192.1	1	49	6	2	13	0	6	15	6	20	21	12	13	129	12	2
ENSG00000279193.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279196.1	12	10	11	3	4	5	1	2	17	3	5	2	7	3	2	4
ENSG00000279197.1	0	0	0	3	0	0	0	0	0	2	0	3	0	0	0	0
ENSG00000279198.1	17	74	75	54	44	76	50	33	73	193	21	46	20	23	32	36
ENSG00000279199.1	40	16	35	30	12	16	31	15	32	7	7	11	5	12	14	14
ENSG00000279200.1	3	7	5	4	2	4	3	4	2	1	3	2	5	6	0	2
ENSG00000279201.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000279202.1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0
ENSG00000279203.1	25	30	24	23	41	25	18	6	22	30	23	31	21	18	31	7
ENSG00000279204.1	37	6	55	6	56	1	71	31	32	6	79	5	132	2	24	2
ENSG00000279205.1	14	28	21	0	37	101	27	19	18	29	36	23	32	18	10	0
ENSG00000279206.1	0	4	5	2	1	10	5	0	6	3	1	4	1	1	0	2
ENSG00000279207.1	49	389	241	175	295	142	142	139	277	309	208	273	273	570	198	213
ENSG00000279208.1	0	312	11	7	61	8	23	5	9	8	11	70	47	206	33	18
ENSG00000279209.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279212.1	1	1	0	2	4	1	3	6	3	0	0	1	1	3	3	0
ENSG00000279213.1	0	8	1	0	0	0	0	0	0	1	0	2	0	6	1	0
ENSG00000279214.1	0	3	0	2	2	3	3	2	3	1	1	11	7	3	0	2
ENSG00000279217.1	12	16	8	5	19	11	4	25	8	19	9	11	7	12	11	7
ENSG00000279218.1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSG00000279219.1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	2
ENSG00000279220.1	6	8	4	2	1	2	9	14	2	4	5	4	3	3	2	2
ENSG00000279221.1	0	2	2	1	4	0	3	2	0	2	4	4	2	1	3	3
ENSG00000279222.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279223.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279226.1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279227.1	1	8	9	10	12	8	11	21	25	9	11	8	13	8	3	14
ENSG00000279228.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279229.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSG00000279230.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279231.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279232.1	0	6	6	0	3	2	2	0	4	2	2	8	3	11	1	7
ENSG00000279233.1	21	133	77	45	95	92	84	503	89	107	51	83	32	42	71	47
ENSG00000279235.1	0	1	0	1	1	1	0	0	0	0	3	1	1	4	4	0
ENSG00000279236.1	0	3	0	0	1	1	0	1	1	0	4	1	0	3	0	0
ENSG00000279237.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279239.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279240.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279243.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279244.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
ENSG00000279245.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279246.1	19	11	22	22	26	34	23	10	20	17	26	20	17	11	22	9
ENSG00000279248.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279249.1	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000279250.1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279251.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279253.1	14	80	142	27	54	74	75	27	129	117	91	91	53	83	86	55
ENSG00000279254.1	6	9	49	26	37	19	46	12	47	62	96	50	22	9	16	17
ENSG00000279255.1	1	19	7	0	34	4	9	0	26	12	16	25	6	14	52	8
ENSG00000279256.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279257.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279259.1	6	22	19	26	27	40	12	11	8	11	11	15	6	21	18	14
ENSG00000279261.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279262.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279263.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279264.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279265.1	17	27	31	74	25	19	27	23	23	35	24	33	29	49	19	19
ENSG00000279266.1	2	3	2	1	1	0	2	7	0	1	19	3	3	8	4	3
ENSG00000279267.1	69	190	202	60	208	59	194	177	205	226	350	185	300	150	185	111
ENSG00000279268.1	0	1	0	0	2	0	2	1	3	1	0	1	0	1	2	1
ENSG00000279269.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279270.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279271.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000279273.1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
ENSG00000279274.1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
ENSG00000279275.1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000279276.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279277.1	0	39	19	11	32	25	8	3	12	62	17	43	3	117	21	8
ENSG00000279278.1	14	62	35	37	42	36	21	14	31	39	22	28	25	64	41	31
ENSG00000279281.1	15	0	1	1	6	4	2	6	1	3	10	28	4	0	1	2
ENSG00000279282.1	26	6	6	1	3	7	6	11	2	9	3	4	1	6	6	4
ENSG00000279283.1	32	24	9	0	16	2	24	97	4	8	25	14	6	23	10	11
ENSG00000279284.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279285.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000279286.2	0	9	9	16	4	0	3	0	0	21	3	13	8	11	24	4
ENSG00000279287.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279288.1	2	6	4	0	2	0	1	0	6	4	1	8	4	1	1	0
ENSG00000279289.1	15	21	5	10	3	0	2	5	0	3	1	6	5	3	0	3
ENSG00000279294.1	0	0	0	0	0	0	1	5	1	0	0	0	2	0	0	1
ENSG00000279295.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279296.1	1	4	5	2	8	0	3	1	23	5	9	0	5	1	3	1
ENSG00000279297.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279298.1	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1
ENSG00000279299.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279301.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279302.2	107	3	92	42	69	49	53	6	53	101	100	119	10	230	102	40
ENSG00000279303.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279304.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279305.1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
ENSG00000279306.1	0	1	1	1	2	0	3	14	0	0	0	2	0	3	2	0
ENSG00000279307.2	1	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000279310.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279311.1	1	1	9	3	14	4	1	1	11	10	19	4	14	7	6	4
ENSG00000279312.1	34	1224	243	125	193	88	154	17	157	180	136	289	159	159	173	126
ENSG00000279313.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279314.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279315.1	0	0	3	0	2	0	1	0	0	0	0	1	1	2	0	0
ENSG00000279317.1	12	8	6	0	10	0	4	0	1	2	2	1	0	0	7	0
ENSG00000279319.1	0	2	11	1	11	1	3	0	18	9	13	4	22	1	9	1
ENSG00000279320.1	13	17	41	22	51	28	40	19	41	23	21	19	58	21	47	29
ENSG00000279321.1	0	1	3	0	0	0	0	0	1	1	0	1	0	0	0	1
ENSG00000279322.1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
ENSG00000279324.1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000279325.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279326.1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000279328.1	2	8	12	5	7	7	16	8	6	8	9	5	4	6	4	2
ENSG00000279329.1	3	24	41	59	79	72	23	22	36	124	34	56	34	97	65	25
ENSG00000279330.1	11	17	27	12	32	6	20	11	30	24	36	16	31	17	30	5
ENSG00000279331.1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
ENSG00000279332.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279333.1	0	6	4	0	18	9	6	3	5	9	6	14	0	12	7	15
ENSG00000279334.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279336.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279337.1	21	6	3	1	5	15	28	63	3	6	3	1	1	1	1	3
ENSG00000279339.1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000279340.1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279341.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279342.1	3	12	39	23	17	24	14	10	32	39	14	21	26	19	10	9
ENSG00000279343.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279344.1	0	3	1	1	2	1	0	0	2	3	5	3	2	1	4	0
ENSG00000279345.1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0
ENSG00000279346.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279347.1	1	8	1	3	14	12	0	4	6	17	14	14	13	21	6	0
ENSG00000279348.1	33	70	79	16	71	35	60	78	53	34	65	81	44	358	67	67
ENSG00000279349.1	4	3	6	5	7	21	8	3	2	8	6	7	3	9	7	1
ENSG00000279352.1	0	15	9	5	11	6	4	12	13	19	14	19	8	15	22	3
ENSG00000279353.1	0	1	6	0	6	0	8	1	2	0	9	0	3	0	1	0
ENSG00000279354.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279355.1	53	43	28	8	17	12	48	21	16	8	21	9	7	9	9	12
ENSG00000279356.1	0	13	2	2	5	1	2	2	4	7	12	9	1	7	4	1
ENSG00000279357.1	17	7	8	6	6	8	16	7	8	8	11	5	7	2	7	5
ENSG00000279358.1	0	0	0	0	0	0	1	0	1	0	1	0	0	2	0	0
ENSG00000279359.1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
ENSG00000279360.1	1	1	0	0	0	1	0	1	1	3	3	1	0	1	0	0
ENSG00000279361.1	2	1	0	0	1	0	0	1	0	0	2	0	1	0	1	0
ENSG00000279362.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279363.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279364.1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0
ENSG00000279365.1	1	0	0	1	1	0	0	1	0	1	1	3	0	2	0	1
ENSG00000279366.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279367.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279368.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279369.1	16	9	77	25	21	30	45	143	30	6	25	32	22	13	24	117
ENSG00000279370.1	2	0	1	7	1	2	3	1	0	0	1	2	0	3	0	0
ENSG00000279372.1	0	2	7	1	0	0	2	0	1	0	2	0	1	2	0	0
ENSG00000279373.1	0	3	1	1	0	0	0	0	0	0	1	1	1	2	1	0
ENSG00000279374.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279376.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000279377.1	39	36	178	155	187	153	135	5	191	472	209	221	53	53	196	18
ENSG00000279378.1	7	5	4	7	1	0	12	3	5	4	5	1	2	1	4	3
ENSG00000279379.1	0	3	2	12	1	5	4	0	2	6	0	0	0	0	1	0
ENSG00000279380.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279381.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279382.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279384.1	2	9	30	10	16	2	0	5	66	30	3	3	98	4	7	5
ENSG00000279386.1	0	0	0	0	2	0	1	0	0	0	3	0	2	0	1	0
ENSG00000279387.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000279388.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279390.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279391.1	1	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0
ENSG00000279392.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279393.1	3	1	0	1	3	0	10	3	9	0	0	0	3	0	4	1
ENSG00000279394.1	6	1	1	3	4	1	1	1	2	7	2	1	2	4	1	3
ENSG00000279395.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279396.1	14	1	17	2	10	5	28	10	7	1	6	3	5	1	8	15
ENSG00000279397.1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000279398.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279399.1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279400.1	0	304	3	6	43	7	0	0	2	54	1	18	0	252	25	0
ENSG00000279401.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000279403.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279404.1	0	3	0	3	4	0	2	1	2	2	1	2	2	2	2	0
ENSG00000279405.1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
ENSG00000279406.1	11	20	19	15	21	38	16	33	26	21	19	24	20	25	10	13
ENSG00000279407.1	7	118	25	9	71	14	11	23	42	186	35	75	47	76	78	9
ENSG00000279408.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279409.1	7	1	3	4	3	0	1	4	2	2	0	2	0	10	1	4
ENSG00000279410.1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0
ENSG00000279411.1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279412.1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0
ENSG00000279413.1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000279414.1	12	7	0	1	0	15	0	1	4	0	2	2	0	1	2	2
ENSG00000279415.1	0	0	6	0	1	0	2	2	4	0	7	1	6	1	5	3
ENSG00000279416.1	11	0	0	0	0	0	0	3	1	0	0	1	0	0	0	1
ENSG00000279417.1	4	139	9	37	26	11	5	10	3	90	31	15	10	50	24	3
ENSG00000279418.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279419.1	3	0	2	5	0	2	3	9	3	4	2	6	2	5	0	11
ENSG00000279420.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279421.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279422.1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0
ENSG00000279423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279425.1	5	44	53	17	73	27	25	35	71	87	46	47	58	50	67	23
ENSG00000279426.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279427.1	3	22	4	0	5	0	1	9	3	5	0	9	0	9	2	3
ENSG00000279428.1	0	0	2	0	1	0	0	1	2	7	0	0	0	0	0	0
ENSG00000279429.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000279430.1	2	2	6	1	2	2	2	0	23	2	1	0	8	8	2	3
ENSG00000279431.1	0	1	0	0	0	0	0	2	0	3	0	1	0	4	0	1
ENSG00000279432.1	3	5	1	3	7	1	5	9	3	15	5	6	6	8	9	5
ENSG00000279433.1	0	9	4	1	4	1	1	3	0	2	3	6	0	3	6	1
ENSG00000279434.1	6	23	9	3	8	5	6	9	13	10	12	14	12	8	3	8
ENSG00000279435.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279437.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279438.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000279439.1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000279440.1	0	3	1	1	0	3	0	1	4	3	2	2	2	7	1	1
ENSG00000279441.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279442.1	6	3	1	4	5	3	1	6	3	6	10	2	4	11	4	1
ENSG00000279443.1	4	20	13	25	11	59	13	12	20	19	5	39	1	22	11	13
ENSG00000279444.1	0	4	1	0	7	1	8	0	0	0	2	1	0	1	8	0
ENSG00000279445.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000279446.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000279447.1	1	3	10	1	5	2	13	6	19	2	11	5	35	3	15	0
ENSG00000279448.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000279450.1	4	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
ENSG00000279452.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279453.1	63	186	395	142	357	34	203	47	476	142	510	168	652	223	342	145
ENSG00000279454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279455.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279456.1	2	42	13	9	67	7	1	1	8	71	47	50	23	109	41	0
ENSG00000279457.3	260	94	251	161	95	184	291	669	128	77	158	115	83	132	108	230
ENSG00000279458.2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSG00000279459.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279460.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000279461.1	4	0	1	1	1	1	2	1	1	0	0	1	0	0	0	0
ENSG00000279462.1	5	0	1	0	0	0	2	1	0	0	0	1	2	1	0	2
ENSG00000279463.1	0	0	0	1	1	0	0	0	0	2	1	1	5	0	0	1
ENSG00000279464.1	16	11	19	39	15	12	23	33	30	15	13	27	15	22	10	18
ENSG00000279465.1	0	0	0	1	2	0	1	0	3	0	3	2	3	0	2	0
ENSG00000279466.1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0
ENSG00000279467.1	7	5	11	1	4	7	7	11	6	10	5	6	0	9	7	6
ENSG00000279469.1	1	3	1	0	4	0	0	4	0	0	2	1	0	3	0	0
ENSG00000279470.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279471.1	0	1	0	0	0	0	0	0	1	2	1	3	1	0	1	0
ENSG00000279472.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279473.1	0	0	0	0	2	0	0	0	1	1	1	0	1	1	0	0
ENSG00000279474.1	0	1	2	1	0	4	0	1	4	2	1	1	1	0	0	2
ENSG00000279475.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279476.1	3	5	2	1	1	3	4	8	4	0	1	1	1	3	0	3
ENSG00000279477.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279478.1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000279479.1	0	15	1	0	15	97	3	0	0	0	0	0	0	0	0	0
ENSG00000279480.1	0	1	3	1	0	1	4	0	0	2	0	0	1	1	3	1
ENSG00000279481.1	0	16	5	3	9	6	5	9	8	9	4	5	8	15	7	4
ENSG00000279482.1	4	0	0	1	6	1	0	0	0	0	0	0	0	0	1	0
ENSG00000279483.1	12	6	30	61	10	26	33	40	10	24	7	14	5	22	11	36
ENSG00000279484.1	0	0	1	0	4	13	0	4	0	0	0	0	0	0	1	1
ENSG00000279485.1	2	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
ENSG00000279486.4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000279487.1	0	5	2	3	3	0	0	0	2	3	1	1	0	8	11	1
ENSG00000279488.1	0	1	0	0	1	0	2	0	1	1	0	2	4	0	0	0
ENSG00000279489.1	25	11	24	37	23	4	20	16	53	10	6	5	65	4	18	4
ENSG00000279490.1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000279491.1	30	6	13	51	6	22	20	49	13	27	3	8	3	0	8	5
ENSG00000279493.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279494.1	1	3	0	2	0	0	1	0	0	2	1	0	0	2	0	0
ENSG00000279495.1	14	51	24	36	42	23	18	27	23	36	36	40	24	74	36	37
ENSG00000279497.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279498.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279499.1	3	1	4	0	5	0	2	2	6	1	2	6	4	1	0	2
ENSG00000279500.1	1	34	2	1	25	2	0	4	0	7	34	9	1	39	6	0
ENSG00000279501.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279502.1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0
ENSG00000279503.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279504.1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1
ENSG00000279505.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279507.1	7	4	1	0	1	1	6	6	2	2	0	6	0	1	8	3
ENSG00000279508.1	22	337	415	1829	167	461	108	235	116	1148	77	97	34	256	107	207
ENSG00000279509.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279510.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279511.1	1	39	2	4	1	5	0	3	0	44	1	0	1	0	0	1
ENSG00000279512.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279513.1	5	4	4	1	8	2	5	0	5	3	6	2	10	1	2	0
ENSG00000279514.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279516.1	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0	0
ENSG00000279517.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279518.1	34	105	85	51	72	13	100	60	83	247	108	100	20	208	124	30
ENSG00000279519.1	1	97	37	16	100	20	12	13	51	69	92	53	54	108	56	6
ENSG00000279520.1	2	74	47	25	75	17	24	2	86	34	50	63	72	37	75	15
ENSG00000279521.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279522.1	24	24	24	12	18	18	39	60	25	13	16	29	24	35	15	26
ENSG00000279523.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279524.1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000279525.1	0	1	2	2	2	1	1	1	0	1	1	0	1	0	1	0
ENSG00000279526.1	13	15	37	0	7	2	23	3	124	5	25	4	32	0	15	2
ENSG00000279527.1	0	1	0	0	1	0	1	0	1	2	0	0	1	0	0	1
ENSG00000279528.1	140	83	176	202	79	212	275	394	99	95	147	156	95	143	69	200
ENSG00000279529.1	70	70	68	150	96	105	56	65	55	179	56	113	17	53	83	64
ENSG00000279530.1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000279531.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000279532.1	0	0	1	0	1	1	0	0	1	2	1	0	1	0	1	1
ENSG00000279533.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000279534.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
